time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,L5_S1_Flex_Ext,L5_S1_Lat_Bending,L5_S1_axial_rotation,L4_L5_Flex_Ext,L4_L5_Lat_Bending,L4_L5_axial_rotation,L3_L4_Flex_Ext,L3_L4_Lat_Bending,L3_L4_axial_rotation,L2_L3_Flex_Ext,L2_L3_Lat_Bending,L2_L3_axial_rotation,L1_L2_Flex_Ext,L1_L2_Lat_Bending,L1_L2_axial_rotation,L1_T12_Flex_Ext,L1_T12_Lat_Bending,L1_T12_axial_rotation,Abs_r3,Abs_r2,Abs_r1,Abs_t1,Abs_t2,neck_flexion,neck_bending,neck_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
2.25,95.80395196,3.65687889,88.88976177,0.45887027,1.70053916,0.15435983,50.21806357,-10.00000082,0.0,59.98203374,1.04688398,0.0,0.0,0.0,50.21806357,-10.00000082,0.0,59.98203374,1.04688398,0.0,0.0,0.0,-0.02639254,0.33940057,-1.60391148,-0.04901358,0.45140276,-1.70415595,-0.0433603,0.82521854,-1.70415595,-0.03016403,0.82521854,-1.40342255,-0.02450811,0.69210564,-1.30317808,-0.0150807,0.52573148,-1.20293361,-0.18851925,3.83936711,-8.92047448,0.0,0.0,13.33390088,0.79456987,7.0933744,1.62548374,-25.48143488,5.17054024,88.20229369,47.30202864,0.0,5.00000014,35.22572861,-20.65823611,23.51178186,60.07058769,47.47508538,0.0,5.00000014
2.267,95.71106209,3.59114546,88.87638124,0.45904275,1.70067594,0.15425845,50.2179115,-10.00000082,0.0,59.98206066,1.04688445,0.0,0.0,0.0,50.2179115,-10.00000082,0.0,59.98206066,1.04688445,0.0,0.0,0.0,-0.02796712,0.3404739,-1.6781045,-0.05193773,0.45283029,-1.78298603,-0.04594717,0.82782824,-1.78298603,-0.03196362,0.82782824,-1.46834144,-0.02597026,0.69429438,-1.36345991,-0.01598041,0.52739407,-1.25857838,-0.19976631,3.85150886,-9.3331138,0.0,0.0,13.4161013,0.96801799,7.86101965,2.02491581,-25.49295747,5.86850244,88.34259583,47.34703737,0.0,5.00000014,35.9084583,-20.27824505,23.56127706,57.67295647,47.4227718,0.0,5.00000014
2.283,95.66223288,3.50379229,88.8837863,0.45924996,1.70079165,0.15417519,50.21776577,-10.00000081,0.0,59.98208644,1.0468849,0.0,0.0,0.0,50.21776577,-10.00000081,0.0,59.98208644,1.0468849,0.0,0.0,0.0,-0.02728416,0.3464129,-1.74563096,-0.05066942,0.46072916,-1.8547329,-0.04482515,0.84226833,-1.8547329,-0.03118307,0.84226833,-1.52742709,-0.02533607,0.70640519,-1.41832516,-0.01559017,0.53659358,-1.30922322,-0.19488803,3.91869202,-9.70867571,0.0,0.0,13.46180795,1.02307595,8.52933533,2.33990028,-25.54749671,6.59579736,88.48082657,47.39809871,0.0,5.00000014,36.51149348,-19.97197226,23.6833922,55.57563427,47.39010587,0.0,5.00000014
2.3,95.71002725,3.42639611,88.93675307,0.45941083,1.7007335,0.15404228,50.21752805,-10.0000008,0.0,59.98212848,1.04688563,0.0,0.0,0.0,50.21752805,-10.0000008,0.0,59.98212848,1.04688563,0.0,0.0,0.0,-0.02776327,0.36228981,-1.80430228,-0.05155917,0.48184544,-1.91707118,-0.04561228,0.88087144,-1.91707118,-0.03173064,0.88087144,-1.5787645,-0.02578097,0.73878138,-1.46599561,-0.01586393,0.56118691,-1.35322671,-0.19831027,4.09829476,-10.03498801,0.0,0.0,13.46634,0.9610497,8.95175069,2.57358791,-25.69423304,7.27600493,88.58186193,47.44996033,0.0,5.00000014,37.08158589,-19.64874021,24.03473304,53.6527788,47.37188246,0.0,5.00000014
2.317,95.60180298,3.34926628,88.92782416,0.45965504,1.70088367,0.15389489,50.21741535,-10.0000008,0.0,59.9821484,1.04688598,0.0,0.0,0.0,50.21741535,-10.0000008,0.0,59.9821484,1.04688598,0.0,0.0,0.0,-0.02706454,0.35636312,-1.84039031,-0.05026156,0.47396295,-1.95541471,-0.04446434,0.86646129,-1.95541471,-0.03093207,0.86646129,-1.61034152,-0.02513213,0.72669567,-1.49531713,-0.01546468,0.55200647,-1.38029273,-0.19331932,4.03125087,-10.2356988,0.0,0.0,13.5933072,0.94239657,9.30114259,2.69139177,-25.68296653,7.72546916,88.75270808,47.48282315,0.0,5.00000014,37.49734275,-19.37304408,24.15889005,52.06563189,47.36442213,0.0,5.00000014
2.333,95.56471899,3.27222594,88.96571252,0.45987004,1.70088429,0.15380012,50.21729649,-10.0000008,0.0,59.98216941,1.04688635,0.0,0.0,0.0,50.21729649,-10.0000008,0.0,59.98216941,1.04688635,0.0,0.0,0.0,-0.02671341,0.35568822,-1.86999106,-0.04960948,0.47306533,-1.9868655,-0.04388747,0.86482033,-1.9868655,-0.03053076,0.86482033,-1.63624218,-0.02480608,0.72531941,-1.51936774,-0.01526405,0.55096105,-1.4024933,-0.19081125,4.02361624,-10.40032929,0.0,0.0,13.64388961,0.89645449,9.36590597,2.81564277,-25.713599,8.051646,88.81130791,47.50356458,0.0,5.00000014,37.92375025,-19.00485485,24.38049983,50.47426659,47.37066464,0.0,5.00000014
2.35,95.52947381,3.20538959,88.97864823,0.46007205,1.7010107,0.15373404,50.21719699,-10.00000079,0.0,59.98218698,1.04688666,0.0,0.0,0.0,50.21719699,-10.00000079,0.0,59.98218698,1.04688666,0.0,0.0,0.0,-0.02920638,0.35288092,-1.89088963,-0.05423917,0.46933163,-2.00907023,-0.04798317,0.85799467,-2.00907023,-0.03337997,0.85799467,-1.65452842,-0.02712105,0.71959478,-1.53634782,-0.01668853,0.54661255,-1.41816722,-0.20861827,3.99185956,-10.51656084,0.0,0.0,13.68620716,0.82201041,9.33637445,2.92601004,-25.67591608,8.24739592,88.92060244,47.51141515,0.0,5.00000014,38.24509197,-18.65812232,24.5242169,49.13349604,47.37321814,0.0,5.00000014
2.367,95.51207238,3.12712589,89.00067712,0.46021247,1.70107325,0.15363795,50.21707641,-10.00000079,0.0,59.98220828,1.04688703,0.0,0.0,0.0,50.21707641,-10.00000079,0.0,59.98220828,1.04688703,0.0,0.0,0.0,-0.02750267,0.35231357,-1.90549783,-0.0510752,0.46857705,-2.02459145,-0.04518413,0.85661522,-2.02459145,-0.0314328,0.85661522,-1.6673106,-0.02553897,0.71843784,-1.54821699,-0.01571502,0.54573372,-1.42912337,-0.19644879,3.9854416,-10.5978073,0.0,0.0,13.65084275,0.72444597,9.23958709,2.98332919,-25.68874354,8.37581849,88.94593223,47.50813256,0.0,5.00000014,38.4977617,-18.28495927,24.60174467,47.86712704,47.36575299,0.0,5.00000014
2.383,95.53505587,3.05524558,88.99743109,0.46029735,1.70109588,0.15359708,50.21686362,-10.00000078,0.0,59.98224584,1.04688768,0.0,0.0,0.0,50.21686362,-10.00000078,0.0,59.98224584,1.04688768,0.0,0.0,0.0,-0.02863249,0.35853481,-1.92128728,-0.0531734,0.4768513,-2.04136773,-0.04704032,0.87174153,-2.04136773,-0.03272408,0.87174153,-1.68112637,-0.02658813,0.73112418,-1.56104591,-0.01636061,0.55537042,-1.44096546,-0.20451903,4.05581746,-10.68562345,0.0,0.0,13.52397177,0.61630393,9.17484237,3.06600458,-25.6914329,8.52930615,89.01880802,47.48929045,0.0,5.00000014,38.65833903,-17.89885738,24.44904745,46.71761793,47.3170968,0.0,5.00000014
2.4,95.47622525,2.97840424,88.97924982,0.4603746,1.70121007,0.15356571,50.21670474,-10.00000078,0.0,59.98227386,1.04688817,0.0,0.0,0.0,50.21670474,-10.00000078,0.0,59.98227386,1.04688817,0.0,0.0,0.0,-0.0293794,0.35663453,-1.95528754,-0.05456049,0.47432393,-2.07749301,-0.04826742,0.86712121,-2.07749301,-0.03357772,0.86712121,-1.7108766,-0.02728171,0.72724914,-1.58867113,-0.01678739,0.55242689,-1.46646565,-0.20985413,4.03432117,-10.87472271,0.0,0.0,13.4118497,0.54756465,9.33495507,3.20979249,-25.64187398,8.84881857,89.09563348,47.48534241,0.0,5.00000014,38.70073799,-17.69144009,24.02481808,45.76785628,47.23959722,0.0,5.00000014
2.417,95.40580627,2.89043046,88.97108472,0.46044038,1.70131122,0.15352204,50.21658657,-10.00000077,0.0,59.98229471,1.04688854,0.0,0.0,0.0,50.21658657,-10.00000077,0.0,59.9822947,1.04688854,0.0,0.0,0.0,-0.02963425,0.35488397,-1.99502204,-0.05503376,0.47199568,-2.11971092,-0.0486861,0.86286488,-2.11971092,-0.03386898,0.86286488,-1.74564429,-0.02751836,0.72367939,-1.62095541,-0.01693301,0.54971527,-1.49626653,-0.21167446,4.01451844,-11.0957141,0.0,0.0,13.29149517,0.50559167,9.5869257,3.32763594,-25.59070602,9.18601598,89.21774303,47.4886541,0.0,5.00000014,38.7473166,-17.57741297,23.54473116,44.93103988,47.15767736,0.0,5.00000014
2.433,95.52838749,2.79513568,89.01044183,0.46049276,1.70112722,0.1534142,50.21592537,-10.00000075,0.0,59.98241117,1.04689057,0.0,0.0,0.0,50.21592537,-10.00000075,0.0,59.98241117,1.04689057,0.0,0.0,0.0,-0.03019291,0.37868007,-2.06051339,-0.05607125,0.5036445,-2.18929548,-0.04960393,0.92072273,-2.18929548,-0.03450748,0.92072273,-1.80294922,-0.02803714,0.77220441,-1.67416713,-0.01725223,0.58657544,-1.54538504,-0.21566494,4.28370474,-11.45995732,0.0,0.0,13.13106715,0.39113099,9.87947556,3.56572514,-25.69202118,9.62181684,89.25835925,47.41510243,0.0,5.00000014,38.58447084,-17.29914917,22.22276555,44.29681656,46.82851124,0.0,5.00000014
2.45,95.45498308,2.72657238,89.00993472,0.46057274,1.70126674,0.15335952,50.21577756,-10.00000074,0.0,59.98243718,1.04689102,0.0,0.0,0.0,50.21577756,-10.00000074,0.0,59.98243718,1.04689102,0.0,0.0,0.0,-0.03131133,0.37499231,-2.08581122,-0.05814826,0.49873978,-2.21617442,-0.05144138,0.91175631,-2.21617442,-0.03578571,0.91175631,-1.82508482,-0.0290757,0.76468433,-1.69472162,-0.01789129,0.5808631,-1.56435842,-0.22365367,4.24198806,-11.60065626,0.0,0.0,13.01299943,0.37598662,10.05550498,3.55566357,-25.65265803,9.6739845,89.38927708,47.40119184,0.0,5.00000014,38.7735137,-17.3046094,22.06451373,43.63582828,46.76874081,0.0,5.00000014
2.467,95.41002522,2.6349984,88.96804352,0.46078195,1.70142667,0.15337318,50.21606534,-10.00000074,0.0,59.98240034,1.04689038,0.0,0.0,0.0,50.21606534,-10.00000074,0.0,59.98240034,1.04689038,0.0,0.0,0.0,-0.03151199,0.37428697,-2.09824837,-0.05852092,0.49780166,-2.22938889,-0.05177105,0.91004133,-2.22938889,-0.03601506,0.91004133,-1.83596732,-0.02926204,0.76324598,-1.7048268,-0.01800595,0.57977051,-1.57368628,-0.22508702,4.23400901,-11.66982796,0.0,0.0,13.00667496,0.37642211,10.16477755,3.55183885,-25.70336174,9.6353935,89.53421244,47.40057497,0.0,5.00000014,38.92423867,-17.39951839,22.05113322,43.32731669,46.75828988,0.0,5.00000014
2.483,95.35594369,2.58078117,89.04554212,0.46085408,1.70135033,0.15335224,50.21679118,-10.00000074,0.0,59.98230977,1.0468888,0.0,0.0,0.0,50.21679118,-10.00000074,0.0,59.98230977,1.0468888,0.0,0.0,0.0,-0.03286672,0.37465377,-2.11611015,-0.06103678,0.49828951,-2.24836703,-0.05399673,0.91093318,-2.24836703,-0.03756337,0.91093318,-1.85159638,-0.03052003,0.76399397,-1.71933949,-0.01878004,0.58033869,-1.58708261,-0.23476367,4.23815838,-11.76916981,0.0,0.0,12.80694621,0.3787501,10.36381663,3.41266298,-25.70756306,9.24837401,89.65187283,47.38338198,0.0,5.00000014,39.22967124,-17.29715522,22.06676219,42.50684535,46.71418692,0.0,5.00000014
2.5,95.31491157,2.51579234,89.02572976,0.46102857,1.70158112,0.15318571,50.21679466,-10.00000074,0.0,59.98231305,1.04688886,0.0,0.0,0.0,50.21679466,-10.00000074,0.0,59.98231305,1.04688886,0.0,0.0,0.0,-0.03209621,0.37304951,-2.12553508,-0.05960588,0.49615584,-2.25838102,-0.05273087,0.90703257,-2.25838102,-0.03668276,0.90703257,-1.85984319,-0.02980454,0.76072255,-1.72699725,-0.01833978,0.57785369,-1.59415131,-0.22926004,4.22001063,-11.82158844,0.0,0.0,12.74383676,0.38601435,10.42760041,3.28307223,-25.80571506,9.11963184,89.76209209,47.37765213,0.0,5.00000014,39.30760416,-17.37011952,22.01806357,42.30827792,46.69725275,0.0,5.00000014
2.517,95.25448805,2.428963,89.1302062,0.46127854,1.70141097,0.15302097,50.21732519,-10.00000074,0.0,59.98224724,1.04688771,0.0,0.0,0.0,50.21732519,-10.00000074,0.0,59.98224724,1.04688771,0.0,0.0,0.0,-0.0274595,0.37334512,-2.13095968,-0.05099505,0.496549,-2.26414466,-0.04511322,0.90775131,-2.26414466,-0.03138347,0.90775131,-1.86458972,-0.0254989,0.76132536,-1.73140474,-0.01569036,0.57831158,-1.59821976,-0.1961405,4.22335461,-11.85175843,0.0,0.0,12.62349603,0.40501064,10.41940059,2.88953064,-25.91752736,8.60873294,90.1447509,47.38702501,0.0,5.00000014,39.57276305,-17.1957704,22.05627962,41.68621201,46.65401966,0.0,5.00000014
2.533,95.22778591,2.36669453,89.10004588,0.46152795,1.70173594,0.1529069,50.2172721,-10.00000074,0.0,59.98225658,1.04688787,0.0,0.0,0.0,50.2172721,-10.00000074,0.0,59.98225658,1.04688787,0.0,0.0,0.0,-0.03122115,0.37323005,-2.13384991,-0.05798081,0.49639597,-2.26721553,-0.05129323,0.90747155,-2.26721553,-0.03568266,0.90747155,-1.86711867,-0.02899196,0.76109072,-1.73375305,-0.01783977,0.57813335,-1.60038743,-0.22300958,4.22205299,-11.86783303,0.0,0.0,12.63186448,0.3791784,10.29410366,2.69503841,-26.01295629,8.58006815,90.43798591,47.40454641,0.0,5.00000014,39.69437679,-17.29584353,21.97861475,41.54336769,46.63039322,0.0,5.00000014
2.55,95.25495455,2.26834149,89.10944843,0.46188739,1.70162954,0.15276508,50.21696038,-10.00000073,0.0,59.98231137,1.04688883,0.0,0.0,0.0,50.21696038,-10.00000073,0.0,59.98231137,1.04688883,0.0,0.0,0.0,-0.0302851,0.38421927,-2.0949782,-0.05624246,0.51101163,-2.22591434,-0.0497554,0.93419074,-2.22591434,-0.03461284,0.93419074,-1.83310593,-0.02812275,0.78349994,-1.70216979,-0.01730491,0.59515565,-1.57123365,-0.21632346,4.34636524,-11.65164026,0.0,0.0,12.73626952,0.26943279,9.91536995,2.2114053,-26.27761619,8.21081267,90.96629242,47.50624083,0.0,5.00000014,39.98158231,-16.93909387,21.85526399,41.10700749,46.52454394,0.0,5.00000014
2.567,95.20208003,2.21007583,89.11363308,0.46208935,1.7017995,0.15265616,50.21709339,-10.00000072,0.0,59.98229996,1.04688863,0.0,0.0,0.0,50.21709339,-10.00000072,0.0,59.98229996,1.04688863,0.0,0.0,0.0,-0.03148207,0.3835534,-2.09097556,-0.05846535,0.51012602,-2.22166154,-0.0517219,0.93257174,-2.22166154,-0.03598086,0.93257174,-1.82960362,-0.02923425,0.7821421,-1.69891765,-0.01798886,0.59412422,-1.56823167,-0.22487329,4.33883279,-11.6293788,0.0,0.0,12.67049882,0.25710053,9.76679613,2.06507249,-26.39735409,8.38898135,91.31813996,47.55780268,0.0,5.00000014,40.09638507,-16.91467856,21.78407023,40.96101119,46.48638105,0.0,5.00000014
2.583,95.15008991,2.16947231,89.13542975,0.46219157,1.70187047,0.15257771,50.2171385,-10.00000072,0.0,59.98230172,1.04688866,0.0,0.0,0.0,50.2171385,-10.00000072,0.0,59.98230172,1.04688866,0.0,0.0,0.0,-0.03124761,0.38318551,-2.08499768,-0.05802994,0.50963673,-2.21531004,-0.0513367,0.93167725,-2.21531004,-0.0357129,0.93167725,-1.82437297,-0.02901653,0.7813919,-1.69406062,-0.01785489,0.59355436,-1.56374826,-0.22319857,4.33467115,-11.5961316,0.0,0.0,12.50559153,0.27296536,9.65319138,1.94788101,-26.48611214,8.52564086,91.5264112,47.57963863,0.0,5.00000014,40.16506536,-16.85085156,21.69443622,40.87181492,46.45738627,0.0,5.00000014
2.6,95.106782,2.14653359,89.16236039,0.46221139,1.70194733,0.15261774,50.21719425,-10.00000071,0.0,59.98230683,1.04688875,0.0,0.0,0.0,50.21719425,-10.00000071,0.0,59.98230683,1.04688875,0.0,0.0,0.0,-0.03193404,0.38232868,-2.07589283,-0.05930471,0.50849714,-2.20563613,-0.05246443,0.92959394,-2.20563613,-0.03649741,0.92959394,-1.81640623,-0.02965395,0.77964464,-1.68666293,-0.01824711,0.59222712,-1.55691962,-0.22810165,4.32497845,-11.54549316,0.0,0.0,12.27663227,0.32522439,9.57159317,1.85836448,-26.55801255,8.65614018,91.7004622,47.58946733,0.0,5.00000014,40.24731724,-16.73459135,21.57842489,40.7429013,46.42144709,0.0,5.00000014
2.617,95.0840356,2.14340523,89.17282979,0.46219457,1.70189275,0.15262777,50.21666029,-10.0000007,0.0,59.98240215,1.04689041,0.0,0.0,0.0,50.21666029,-10.0000007,0.0,59.98240215,1.04689041,0.0,0.0,0.0,-0.03175196,0.38411983,-2.06139269,-0.05896656,0.51087937,-2.19022973,-0.05216529,0.93394895,-2.19022973,-0.03628931,0.93394895,-1.8037186,-0.02948487,0.78329715,-1.67488156,-0.01814307,0.59500161,-1.54604452,-0.22680107,4.34524031,-11.46484771,0.0,0.0,12.02109267,0.43298411,9.48339462,1.77665423,-26.64503804,8.73163439,91.83196082,47.58521393,0.0,5.00000014,40.30424834,-16.50427948,21.28774526,40.54457192,46.35430964,0.0,5.00000014
2.633,95.08319743,2.14451855,89.17153222,0.4621339,1.7018261,0.15277208,50.21565463,-10.00000068,0.0,59.98256079,1.04689318,0.0,0.0,0.0,50.21565463,-10.00000068,0.0,59.98256079,1.04689318,0.0,0.0,0.0,-0.03374771,0.38751056,-2.05323876,-0.06267287,0.51538904,-2.18156618,-0.05544411,0.94219316,-2.18156618,-0.03857026,0.94219316,-1.79658392,-0.03133812,0.79021152,-1.66825649,-0.01928344,0.60025385,-1.53992907,-0.24105652,4.38359691,-11.41949802,0.0,0.0,11.72113707,0.50190898,9.41317523,1.78991797,-26.63719046,8.69602046,91.8467548,47.55392171,0.0,5.00000014,40.292889,-16.3764649,21.0025147,40.58376725,46.30326189,0.0,5.00000014
2.65,95.14717402,2.15814551,89.15814094,0.46204386,1.70177335,0.15272144,50.21519977,-10.00000067,0.0,59.98263577,1.04689449,0.0,0.0,0.0,50.21519977,-10.00000067,0.0,59.98263577,1.04689449,0.0,0.0,0.0,-0.03259751,0.39726394,-2.04024668,-0.06053684,0.52836104,-2.1677621,-0.05355445,0.96590754,-2.1677621,-0.0372557,0.96590754,-1.78521585,-0.03027005,0.81010063,-1.65770043,-0.01862622,0.61536184,-1.53018501,-0.23284077,4.49392914,-11.34723997,0.0,0.0,11.42568547,0.62007406,9.40471531,1.74698466,-26.68676009,8.66126881,91.824667,47.55512308,0.0,5.00000014,40.38637679,-16.14070481,20.80601508,40.26841454,46.25384317,0.0,5.00000014
2.667,95.16976633,2.15066047,89.14119676,0.46209173,1.70166459,0.15283251,50.21405102,-10.00000066,0.0,59.98279971,1.04689735,0.0,0.0,0.0,50.21405102,-10.00000066,0.0,59.98279971,1.04689735,0.0,0.0,0.0,-0.03417035,0.4016671,-2.03699235,-0.06345775,0.53421724,-2.16430437,-0.05613846,0.97661339,-2.16430437,-0.03905329,0.97661339,-1.7823683,-0.03173058,0.81907955,-1.65505628,-0.01952494,0.62218234,-1.52774426,-0.24407536,4.54373856,-11.32914034,0.0,0.0,11.33993066,0.65308083,9.33941468,1.82596115,-26.6464695,8.55471473,91.76182247,47.53426141,0.0,5.00000014,40.39685733,-16.0313343,20.56331593,40.33869714,46.22207732,0.0,5.00000014
2.683,95.2067931,2.14482718,89.1236286,0.46211043,1.70162174,0.15278816,50.21312115,-10.00000065,0.0,59.98293678,1.04689974,0.0,0.0,0.0,50.21312115,-10.00000065,0.0,59.98293678,1.04689974,0.0,0.0,0.0,-0.03426495,0.4055097,-2.03561547,-0.06363344,0.5393279,-2.16284143,-0.05629389,0.98595628,-2.16284143,-0.03916141,0.98595628,-1.78116353,-0.03181843,0.82691538,-1.65393757,-0.01957899,0.62813452,-1.5267116,-0.24475111,4.58720681,-11.32148254,0.0,0.0,11.23782851,0.66937671,9.23104985,1.86278202,-26.63188009,8.5055603,91.69864054,47.5156491,0.0,5.00000014,40.42023439,-15.89857881,20.35850074,40.29488261,46.18931575,0.0,5.00000014
2.7,95.24487516,2.13720568,89.12335642,0.46212405,1.70147806,0.15266611,50.21230828,-10.00000063,0.0,59.98307382,1.04690213,0.0,0.0,0.0,50.21230828,-10.00000063,0.0,59.98307382,1.04690213,0.0,0.0,0.0,-0.03346124,0.40945832,-2.03227499,-0.06214088,0.54457957,-2.15929218,-0.05497348,0.99555696,-2.15929218,-0.03824286,0.99555696,-1.77824062,-0.03107211,0.83496741,-1.65122343,-0.01911975,0.63425094,-1.52420624,-0.23901032,4.63187441,-11.30290382,0.0,0.0,11.14912263,0.62579178,8.94869213,1.88390906,-26.65578385,8.49245444,91.63625088,47.48695679,0.0,5.00000014,40.44491459,-15.68474459,20.19069395,40.14059621,46.14577145,0.0,5.00000014
2.717,95.28716454,2.11189772,89.11952452,0.46218549,1.70151659,0.15268115,50.21166288,-10.00000062,0.0,59.98317676,1.04690393,0.0,0.0,0.0,50.21166288,-10.00000062,0.0,59.98317676,1.04690393,0.0,0.0,0.0,-0.03312111,0.41156802,-2.03053386,-0.06150921,0.54738546,-2.15744222,-0.05441467,1.00068647,-2.15744222,-0.03785412,1.00068647,-1.77671712,-0.03075626,0.8392695,-1.64980876,-0.0189254,0.63751886,-1.52290039,-0.23658078,4.65573971,-11.29322014,0.0,0.0,11.03762976,0.5401604,8.69843874,1.92512402,-26.5729867,8.45476013,91.57303509,47.46491969,0.0,5.00000014,40.43306346,-15.56647519,20.08536473,40.23641667,46.12425204,0.0,5.00000014
2.733,95.36197847,2.10336637,89.12688128,0.46219957,1.70131273,0.15268169,50.20870117,-10.00000059,0.0,59.98362142,1.04691169,0.0,0.0,0.0,50.20870117,-10.00000059,0.0,59.98362142,1.04691169,0.0,0.0,0.0,-0.03351146,0.41979867,-2.02820969,-0.06223414,0.55833223,-2.15497279,-0.05505598,1.02069848,-2.15497279,-0.03830025,1.02069848,-1.77468348,-0.03111875,0.85605344,-1.64792037,-0.01914845,0.65026813,-1.52115727,-0.23936903,4.74884647,-11.28029382,0.0,0.0,10.86854059,0.2383232,8.28217946,1.95792189,-26.54808324,8.37769466,91.45082121,47.42464461,0.0,5.00000014,40.43281953,-15.28038605,19.77383101,40.09961781,46.0992829,0.0,5.00000014
2.75,95.37988493,2.09558976,89.10018245,0.46230021,1.70141173,0.15269795,50.20803467,-10.00000058,0.0,59.98372522,1.0469135,0.0,0.0,0.0,50.20803467,-10.00000058,0.0,59.98372522,1.0469135,0.0,0.0,0.0,-0.03381364,0.42128483,-2.03077696,-0.06279532,0.56030882,-2.15770052,-0.05555243,1.02431193,-2.15770052,-0.03864561,1.02431193,-1.77692984,-0.03139935,0.85908402,-1.65000628,-0.01932112,0.6525702,-1.52308272,-0.24152747,4.76565822,-11.29457224,0.0,0.0,10.76379127,0.12363646,8.18033948,1.97974055,-26.39989678,8.29690389,91.42376288,47.40546911,0.0,5.00000014,40.40337503,-15.23601127,19.80989441,40.19399715,46.09605893,0.0,5.00000014
2.767,95.35322228,2.07911167,89.07121464,0.46248753,1.7014161,0.15289631,50.20749652,-10.00000057,0.0,59.9838144,1.04691506,0.0,0.0,0.0,50.20749652,-10.00000057,0.0,59.9838144,1.04691506,0.0,0.0,0.0,-0.0358417,0.41952397,-2.03815824,-0.06656161,0.55796688,-2.16554313,-0.05888432,1.02003059,-2.16554313,-0.04096347,1.02003059,-1.78338846,-0.0332826,0.85549329,-1.65600357,-0.02047994,0.64984263,-1.52861868,-0.25601365,4.74573909,-11.33562469,0.0,0.0,10.70101742,0.05066712,8.17870381,2.06854238,-26.3210338,8.25910064,91.43588257,47.38169582,0.0,5.00000014,40.43231465,-15.19997447,19.83209004,40.27603718,46.09151607,0.0,5.00000014
2.783,95.35324505,2.10072017,89.06597095,0.46258035,1.70152679,0.152737,50.20780934,-10.00000057,0.0,59.98378145,1.04691448,0.0,0.0,0.0,50.20780934,-10.00000057,0.0,59.98378145,1.04691448,0.0,0.0,0.0,-0.03538618,0.42089657,-2.04478188,-0.06571567,0.55979244,-2.17258075,-0.05813596,1.02336792,-2.17258075,-0.04044287,1.02336792,-1.78918415,-0.03285961,0.85829228,-1.66138528,-0.02021966,0.65196879,-1.53358641,-0.25275994,4.76126618,-11.37246339,0.0,0.0,10.60572549,-0.07908871,8.19181262,2.05751024,-26.34228195,8.29707594,91.44303558,47.39791386,0.0,5.00000014,40.48640162,-15.21784094,20.16157604,40.14713525,46.11950602,0.0,5.00000014
2.8,95.3357437,2.10332735,89.11769654,0.46281278,1.70164429,0.15286143,50.20989702,-10.00000056,0.0,59.9835325,1.04691014,0.0,0.0,0.0,50.20989702,-10.00000056,0.0,59.9835325,1.04691014,0.0,0.0,0.0,-0.03648678,0.42034549,-2.04612963,-0.06775959,0.5590595,-2.17401273,-0.05994412,1.02202802,-2.17401273,-0.04170074,1.02202802,-1.79036342,-0.03388162,0.85716852,-1.66248032,-0.02084854,0.65111516,-1.53459722,-0.26062139,4.75503222,-11.37995915,0.0,0.0,10.64172856,-0.30590531,8.20912899,2.03327669,-26.3904462,8.358628,91.48148114,47.59199032,0.0,5.00000014,40.9570668,-15.61817243,22.21426251,39.94724719,46.28428593,0.0,5.00000014
2.817,95.26923852,2.11156055,89.11632163,0.46293156,1.70161836,0.15280587,50.21009497,-10.00000055,0.0,59.98352432,1.04691,0.0,0.0,0.0,50.21009497,-10.00000055,0.0,59.98352432,1.04691,0.0,0.0,0.0,-0.0353965,0.4149918,-2.04606849,-0.06573484,0.55193909,-2.17394777,-0.05815291,1.00901106,-2.17394777,-0.04045466,1.00901106,-1.79030993,-0.03286919,0.84625127,-1.66243065,-0.02022556,0.64282229,-1.53455137,-0.25283365,4.69447021,-11.37961911,0.0,0.0,10.5270174,-0.27036553,8.24887929,2.00539569,-26.49298237,8.52811441,91.57694372,47.61827434,0.0,5.00000014,41.01611426,-15.56178205,22.38825269,39.8744602,46.27999984,0.0,5.00000014
